-17 -0.0427727 0.00446412
-15 -0.0370366 0.00482179
-13 -0.041983 0.00438968
-11 -0.0402997 0.00469817
-9 -0.0219329 0.0044982
-7 -0.0317687 0.0043611
-5 -0.011765 0.0047572
-3 -0.0165181 0.00450572
-1 -0.0179546 0.00458058
1 -0.0155166 0.00433271
3 -0.00920293 0.00416131
5 -0.00209193 0.00398861
7 0.006962 0.00417666
9 0.00985445 0.0044042
11 0.00835869 0.00440801
13 0.00548992 0.00380383
15 0.0161628 0.00450527
17 0.0209935 0.00398556
19 0.0184567 0.00383075
21 0.037044 0.00418427
23 0.0343527 0.00453016
