-19 -0.048737 0.00455136
-17 -0.0383461 0.00516234
-15 -0.0428504 0.00449935
-13 -0.0379865 0.00481535
-11 -0.0373894 0.00459911
-9 -0.0334234 0.00434096
-7 -0.0219129 0.00408856
-5 -0.0215551 0.00458686
-3 -0.0133909 0.00384475
-1 -0.00612415 0.00443165
1 0.00280261 0.00456105
3 -0.00380622 0.0042102
5 0.014332 0.00446715
7 0.00626735 0.00455532
9 0.0103632 0.00391533
11 0.0148991 0.00493507
13 0.0277109 0.00431098
15 0.0350449 0.00497292
17 0.030349 0.00438522
19 0.0349901 0.00426815
21 0.040186 0.0050603
