-17 -0.0382364 0.00458684
-15 -0.0319895 0.0041531
-13 -0.0309778 0.00457144
-11 -0.0322988 0.00452212
-9 -0.0354932 0.00465108
-7 -0.0213023 0.00504178
-5 -0.00711137 0.0042958
-3 -0.0105762 0.00454141
-1 -0.00555288 0.00451855
1 -0.00110252 0.00485375
3 0.00324046 0.00438535
5 0.00563459 0.00450389
7 0.00996596 0.00428375
9 0.00987191 0.0039469
11 0.0220175 0.00423956
13 0.0255558 0.00493512
15 0.0295997 0.00510078
17 0.0253422 0.00427438
19 0.0307813 0.004321
21 0.0381656 0.00424536
23 0.0383639 0.00444401
