-19 -0.0550756 0.0041673
-17 -0.0412276 0.00488078
-15 -0.0362762 0.0043217
-13 -0.0283035 0.00388449
-11 -0.0295957 0.00511791
-9 -0.0212858 0.00430614
-7 -0.0235721 0.00445949
-5 -0.0158836 0.00427698
-3 -0.0151312 0.00432365
-1 -0.0161549 0.00466393
1 -0.000280391 0.00490202
3 -0.00514477 0.00462844
5 -0.00229764 0.00436607
7 0.00954377 0.00470306
9 0.0211402 0.00453084
11 0.00964269 0.00459611
13 0.0303982 0.00492902
15 0.018013 0.00447967
17 0.0317393 0.00433049
19 0.0284147 0.00475282
21 0.0310047 0.00436644
