-16 -0.0518122 0.0042824
-14 -0.0542844 0.00454124
-12 -0.0445698 0.00432639
-10 -0.0483679 0.00412999
-8 -0.0445848 0.00449245
-6 -0.0373523 0.00428
-4 -0.0329986 0.00454811
-2 -0.0222322 0.00467716
-3.55271e-15 -0.0236574 0.00455582
2 -0.0126278 0.00489273
4 -0.0163397 0.00458503
6 -0.00698628 0.00439695
8 -0.00390044 0.00463687
10 -0.0035343 0.00468244
12 0.0064296 0.00476358
14 0.00579185 0.00421998
16 0.00622326 0.00506353
18 0.0155321 0.00470672
20 0.016177 0.00393629
22 0.0285144 0.00425374
24 0.0160536 0.00400051
