-19 -0.0557623 0.0047856
-17 -0.0522968 0.00404112
-15 -0.0411675 0.00493558
-13 -0.0441357 0.00444762
-11 -0.0354227 0.00467507
-9 -0.0401307 0.00491472
-7 -0.0246617 0.00435241
-5 -0.0284798 0.00501696
-3 -0.017093 0.00418754
-1 -0.00894928 0.00454869
1 -0.0182953 0.00501266
3 -0.00784501 0.0036702
5 -0.00159976 0.00453125
7 0.00358639 0.0041145
9 0.00456521 0.00493667
11 0.0144646 0.00420077
13 0.0176135 0.00473353
15 0.0273334 0.00452038
17 0.0256821 0.00465109
19 0.0340207 0.00450198
21 0.0247339 0.00454793
