-19 -0.0601918 0.00454137
-17 -0.0517545 0.00404042
-15 -0.0497043 0.00451617
-13 -0.0400772 0.00492815
-11 -0.0365141 0.0047017
-9 -0.0325389 0.00447486
-7 -0.0385339 0.00464727
-5 -0.0255051 0.00451592
-3 -0.0243197 0.00423749
-1 -0.0140723 0.00467436
1 -0.0166155 0.00504162
3 -0.00773979 0.00454833
5 -0.0100751 0.00459344
7 0.00332235 0.00479622
9 0.00912932 0.00446206
11 0.0181695 0.00475091
13 0.000804006 0.00499039
15 0.0119355 0.00447299
17 0.0220507 0.00458116
19 0.0294317 0.00421806
21 0.0322649 0.00418908
