-16 -0.0466197 0.0044251
-14 -0.0391729 0.00418009
-12 -0.0425679 0.00449494
-10 -0.0395146 0.0041953
-8 -0.0371484 0.00453564
-6 -0.0232974 0.00455425
-4 -0.011787 0.00437146
-2 -0.0210654 0.00482222
1.42109e-14 -0.0117489 0.00390781
2 -0.0103609 0.00494284
4 -0.0140946 0.00443115
6 -0.00347382 0.00473974
8 -0.000844073 0.00446955
10 0.00722909 0.00464573
12 0.0122047 0.00414284
14 0.0191021 0.00459745
16 0.0289944 0.00464763
18 0.0204104 0.00439101
20 0.0275804 0.00456101
22 0.027537 0.00415107
24 0.0331213 0.00526946
