-19.5 -0.0344646 -0.0347369 -0.0338623 -0.0352534 -0.034249 -0.0341865 -0.0341677 -0.0343613 -0.033473 -0.0344376 -0.0348811 -0.0348246 -0.0344111 -0.0340815 -0.0342671 -0.0339974 -0.0350829 -0.034269 -0.0346857 -0.0339067 -0.0345287 -0.0341189 -0.0342055 -0.0348016 -0.033924 -0.0343445 -0.0345381 -0.0341257 -0.0346446 -0.0343217 -0.033551 -0.0346725 -0.0342927 -0.0348857 -0.0344533 -0.0337862 -0.0347739 -0.0340401 -0.0338847 -0.0343307 -0.0340254 -0.0350468 -0.0341812 -0.0349174 -0.0349301 -0.0346074 -0.0345607 -0.0339541 -0.0343033 -0.0343591 -0.0349171 -0.0349299 -0.0337152 -0.0353287 -0.0347654 -0.0346699 -0.0346253 -0.0349422 -0.0353786 -0.0339144 -0.0348504 -0.0345947 -0.0345251 -0.0344619 -0.034853 -0.0350615 -0.0344688 -0.0348418 -0.0347795 -0.0343551 -0.0341688 -0.0342288 -0.0342145 -0.0348658 -0.0350702 -0.0334803 -0.0343261 -0.0339598 -0.0337759 -0.0346188 -0.0338186 -0.03473 -0.0353469 -0.0344969 -0.0347488 -0.0347839 -0.0341793 -0.0344186 -0.034653 -0.03345 -0.0335856 -0.035513 -0.0347532 -0.0349784 -0.0349855 -0.0346408 -0.0347126 -0.0342528 -0.0349667 -0.0347722 -0.0337374
-17.5 -0.033422 -0.0332386 -0.0329302 -0.0332354 -0.0337264 -0.0341117 -0.0330087 -0.0328889 -0.0331637 -0.0326915 -0.0337503 -0.0331046 -0.0334146 -0.0334729 -0.0339781 -0.0336336 -0.0339145 -0.0330287 -0.0339721 -0.0334886 -0.0337902 -0.0342653 -0.0338847 -0.0333845 -0.0328093 -0.0335417 -0.0330285 -0.03389 -0.0332597 -0.0330557 -0.0330094 -0.0329714 -0.0331157 -0.0332555 -0.0329223 -0.0332869 -0.0333676 -0.0336222 -0.0330107 -0.0333636 -0.0330912 -0.0332045 -0.0330411 -0.0334432 -0.0330516 -0.033416 -0.0330741 -0.0330211 -0.0337796 -0.0327943 -0.0335077 -0.0328738 -0.0344203 -0.0337228 -0.0341755 -0.0335009 -0.0334224 -0.0339101 -0.0332041 -0.0337194 -0.0341677 -0.0333083 -0.0325349 -0.0334415 -0.0343141 -0.0341174 -0.033029 -0.0343789 -0.0333448 -0.0334893 -0.0324759 -0.03383 -0.0332488 -0.0329978 -0.0336688 -0.0338256 -0.0340781 -0.0332755 -0.0333445 -0.0340485 -0.0328695 -0.0332636 -0.0339232 -0.0344413 -0.0328595 -0.0334477 -0.0330266 -0.0335918 -0.0339554 -0.0335674 -0.0328959 -0.032904 -0.0336483 -0.0340303 -0.0328231 -0.0332062 -0.033774 -0.0333281 -0.0332762 -0.0336297 -0.0328612
-15.5 -0.0326823 -0.0333085 -0.0325272 -0.0322146 -0.0323784 -0.0325706 -0.033059 -0.0336765 -0.0329607 -0.0338658 -0.0336664 -0.03313 -0.0327668 -0.0326304 -0.0333446 -0.0328899 -0.032744 -0.0333619 -0.0324269 -0.0332921 -0.0331019 -0.0322132 -0.0332683 -0.0324006 -0.0326451 -0.0330578 -0.0323157 -0.0325057 -0.0318367 -0.0329884 -0.0321039 -0.0323029 -0.0327261 -0.0323832 -0.0321351 -0.032727 -0.033094 -0.0322593 -0.0326415 -0.0325785 -0.0323111 -0.0327787 -0.0326026 -0.0329092 -0.0329096 -0.0329071 -0.0319218 -0.0327626 -0.0324294 -0.0326843 -0.0327733 -0.0328297 -0.0324663 -0.0325014 -0.0322333 -0.0330557 -0.0326861 -0.0323446 -0.0328964 -0.0324861 -0.0323071 -0.0328633 -0.0325891 -0.0333073 -0.0323916 -0.0324465 -0.0330385 -0.032189 -0.0318911 -0.0327707 -0.0325181 -0.0331355 -0.0321508 -0.0326611 -0.0331808 -0.0328814 -0.0324293 -0.0323215 -0.0329781 -0.0322839 -0.0331255 -0.0331744 -0.032614 -0.0321357 -0.0322164 -0.0325182 -0.0328879 -0.0329969 -0.0319313 -0.0321502 -0.0334171 -0.0321344 -0.0330954 -0.0325957 -0.032296 -0.0325672 -0.0326504 -0.0325297 -0.03255 -0.0327592 -0.0329597
-13.5 -0.0348384 -0.0350522 -0.0348299 -0.0349084 -0.0343494 -0.0346353 -0.0339332 -0.035064 -0.0346691 -0.0346379 -0.0349902 -0.0344242 -0.0353693 -0.034845 -0.0345739 -0.0345447 -0.0350511 -0.0352376 -0.034311 -0.0341725 -0.0345535 -0.0345534 -0.0350091 -0.0352845 -0.035469 -0.0350203 -0.0342237 -0.0354748 -0.0346075 -0.0343324 -0.0353365 -0.0348224 -0.0347844 -0.0353201 -0.0354776 -0.0355054 -0.034829 -0.0348377 -0.0345773 -0.0353291 -0.0349834 -0.0346039 -0.0348744 -0.0343731 -0.0346016 -0.0353939 -0.0350802 -0.0349892 -0.0346698 -0.0350609 -0.0350202 -0.034994 -0.0346205 -0.0347567 -0.0350241 -0.0347558 -0.0351097 -0.0347743 -0.0341062 -0.0351343 -0.0344095 -0.0349498 -0.0341204 -0.0349062 -0.034838 -0.035427 -0.0353573 -0.0345422 -0.0352944 -0.0345924 -0.0350112 -0.0349817 -0.0344598 -0.0351296 -0.0346748 -0.035523 -0.034743 -0.0346003 -0.0350631 -0.0347339 -0.0340803 -0.0347784 -0.0346347 -0.0352302 -0.0348752 -0.0355052 -0.0343366 -0.0342672 -0.0346793 -0.0352645 -0.0345226 -0.0342837 -0.0352699 -0.0357656 -0.0348237 -0.0348791 -0.0341821 -0.0347394 -0.0354533 -0.0350214 -0.0340196
-11.5 -0.0220609 -0.022362 -0.0226375 -0.0217214 -0.0227663 -0.0217028 -0.0221678 -0.022396 -0.0226608 -0.0213933 -0.0224287 -0.0223543 -0.0221809 -0.0216208 -0.0223086 -0.0214526 -0.0223013 -0.0220315 -0.0219458 -0.0213564 -0.021524 -0.0221391 -0.0208652 -0.0219882 -0.0222508 -0.0215077 -0.0224559 -0.0226168 -0.0213556 -0.0219011 -0.0218258 -0.0224627 -0.0226668 -0.021525 -0.0221853 -0.0225373 -0.0222794 -0.0216888 -0.0220909 -0.0219376 -0.0221831 -0.0221453 -0.0220893 -0.0216282 -0.0227922 -0.0221668 -0.0220023 -0.0214946 -0.0219302 -0.0224434 -0.0224293 -0.0217159 -0.0218109 -0.0226322 -0.022363 -0.0217336 -0.0230812 -0.0221253 -0.0216394 -0.0221666 -0.0216836 -0.0221339 -0.021983 -0.0216642 -0.0223794 -0.0227265 -0.0220608 -0.0222761 -0.0225819 -0.0222912 -0.0219616 -0.0223469 -0.0220868 -0.0217514 -0.0215956 -0.0222731 -0.0224696 -0.0211094 -0.0221517 -0.0213785 -0.021123 -0.0222628 -0.0234067 -0.0214822 -0.021529 -0.0221117 -0.0225773 -0.0224779 -0.0225374 -0.0221136 -0.0220367 -0.0218468 -0.0216273 -0.0212493 -0.0223015 -0.0212989 -0.0213604 -0.0225198 -0.0223748 -0.0224785 -0.0223073
-9.5 -0.0198739 -0.0208691 -0.019723 -0.0202604 -0.0202624 -0.0198657 -0.0197364 -0.0196055 -0.0205508 -0.0205152 -0.0197389 -0.0206689 -0.0196887 -0.0207117 -0.0196671 -0.0198391 -0.0198591 -0.0200104 -0.0197291 -0.019036 -0.0194385 -0.0196162 -0.0199754 -0.0196531 -0.0189578 -0.0194691 -0.0208221 -0.0195863 -0.0193833 -0.0195321 -0.0198609 -0.0195938 -0.020629 -0.0193994 -0.020024 -0.0200145 -0.0196496 -0.0201003 -0.0201267 -0.0194121 -0.0196088 -0.0199099 -0.019287 -0.0199504 -0.0207343 -0.0193573 -0.019998 -0.0195935 -0.0203066 -0.0197467 -0.0199364 -0.0201013 -0.0195569 -0.0203749 -0.0192485 -0.0198394 -0.0203031 -0.0192305 -0.0200102 -0.0195735 -0.0196174 -0.0196289 -0.0198462 -0.0199132 -0.0202028 -0.0201169 -0.019522 -0.0196043 -0.0193748 -0.0204319 -0.0195536 -0.0196315 -0.0194755 -0.0205732 -0.0200062 -0.0189266 -0.0202509 -0.0198079 -0.0197413 -0.0200915 -0.0189159 -0.0201035 -0.0200703 -0.0193757 -0.0198031 -0.02056 -0.0198124 -0.0199258 -0.0202043 -0.0194873 -0.0205349 -0.0201326 -0.0201347 -0.0195261 -0.0190462 -0.0204539 -0.0200552 -0.019722 -0.0208932 -0.0202085 -0.0198638
-7.5 -0.0101631 -0.0105171 -0.0106803 -0.0105917 -0.0102664 -0.0107094 -0.00982715 -0.0102897 -0.010251 -0.00965579 -0.0106588 -0.0105413 -0.0103827 -0.0100832 -0.0103066 -0.0104447 -0.0101321 -0.0100715 -0.0097543 -0.00910505 -0.010193 -0.0101122 -0.0106636 -0.00913626 -0.0108163 -0.0096412 -0.00997521 -0.010148 -0.0100761 -0.0103219 -0.00986655 -0.00953263 -0.0100789 -0.0105353 -0.0101158 -0.0100192 -0.0106518 -0.00993021 -0.00997306 -0.00996002 -0.00970727 -0.00991242 -0.0104038 -0.00944513 -0.010768 -0.0110741 -0.0102832 -0.0104565 -0.0103906 -0.0100435 -0.00978268 -0.010628 -0.0099677 -0.0102495 -0.0100352 -0.00959445 -0.00953163 -0.00929707 -0.00934615 -0.0100052 -0.0095482 -0.00999909 -0.00957757 -0.00980015 -0.00930498 -0.0101192 -0.0101646 -0.0103031 -0.0105926 -0.0105042 -0.0102269 -0.0105145 -0.0103707 -0.0106394 -0.00962639 -0.010546 -0.0105589 -0.0101825 -0.0110657 -0.0104503 -0.0103092 -0.0104742 -0.0103199 -0.0100765 -0.0103504 -0.0104165 -0.0101695 -0.0102515 -0.0101592 -0.0101757 -0.0101975 -0.00941646 -0.0106833 -0.0104816 -0.0105782 -0.0100798 -0.0102423 -0.00959703 -0.0107346 -0.0100017 -0.0105649
-5.5 -0.0104137 -0.0102275 -0.0102278 -0.0100139 -0.0104498 -0.0103841 -0.0108868 -0.0110506 -0.0103249 -0.0107668 -0.0107577 -0.0101662 -0.0105919 -0.00963173 -0.00989722 -0.00957609 -0.010697 -0.0103869 -0.0106244 -0.0103505 -0.0103865 -0.0102832 -0.010243 -0.00992282 -0.00989521 -0.00986486 -0.0104878 -0.00994303 -0.00999556 -0.0108078 -0.010827 -0.0105498 -0.010815 -0.0106201 -0.0106581 -0.0103284 -0.0100725 -0.0100529 -0.0101093 -0.00987965 -0.0104833 -0.00987182 -0.0104089 -0.0100476 -0.00993107 -0.00986081 -0.0105515 -0.0106686 -0.0102654 -0.0114933 -0.0104747 -0.0104075 -0.00970348 -0.0110452 -0.0110294 -0.010542 -0.00949792 -0.0102978 -0.0110085 -0.00980789 -0.0107986 -0.0103424 -0.0112434 -0.0105899 -0.0100315 -0.0112847 -0.0107332 -0.00990947 -0.010276 -0.00990899 -0.0111397 -0.0107362 -0.0105983 -0.010874 -0.00998613 -0.0104421 -0.0106467 -0.0110457 -0.0102619 -0.0103719 -0.0113119 -0.0103475 -0.0111376 -0.0104387 -0.010813 -0.00979556 -0.0104819 -0.00982484 -0.0107171 -0.0107794 -0.00913256 -0.0103493 -0.0109814 -0.0101654 -0.0108669 -0.0100291 -0.0110353 -0.00998894 -0.0105284 -0.0102582 -0.0110111
-3.5 -0.00991867 -0.00968914 -0.00977803 -0.0104582 -0.00959523 -0.0104335 -0.0094827 -0.0103123 -0.0096753 -0.0101033 -0.00967186 -0.00967605 -0.00937568 -0.00961548 -0.00995577 -0.00965692 -0.0105106 -0.01025 -0.0101648 -0.0103306 -0.00966103 -0.0102945 -0.00937601 -0.0103789 -0.00951335 -0.00967706 -0.00987409 -0.00960102 -0.0100096 -0.00954725 -0.0101979 -0.0104939 -0.00985537 -0.0099799 -0.0105074 -0.00941401 -0.00944149 -0.00921285 -0.0103346 -0.0106088 -0.0100031 -0.00981412 -0.00964886 -0.0100188 -0.0105214 -0.00915704 -0.00980628 -0.0093197 -0.00972363 -0.00979601 -0.00978259 -0.00960036 -0.00972081 -0.00943536 -0.0103068 -0.0100603 -0.00970973 -0.00983034 -0.00937258 -0.00950946 -0.0103935 -0.0102491 -0.0104418 -0.00993819 -0.0103706 -0.0104258 -0.0103339 -0.00979394 -0.00980368 -0.0101661 -0.00986928 -0.00924921 -0.00908803 -0.0103877 -0.0094313 -0.0101364 -0.0102726 -0.00994811 -0.0100063 -0.00953262 -0.0100454 -0.0102528 -0.00963789 -0.0101589 -0.0104575 -0.010555 -0.0101277 -0.0101504 -0.00932874 -0.0096991 -0.00977222 -0.0100184 -0.00970798 -0.0105218 -0.0100381 -0.00991251 -0.00939905 -0.00997374 -0.0106462 -0.00990589 -0.00986762
-1.5 -0.00435317 -0.00372983 -0.00498625 -0.00442325 -0.00468389 -0.00338763 -0.0038047 -0.00422378 -0.00459811 -0.00515621 -0.0045047 -0.00488496 -0.00465473 -0.00507002 -0.00463591 -0.00367495 -0.00496297 -0.00494154 -0.00388331 -0.00411179 -0.00488435 -0.00417339 -0.00514022 -0.00420841 -0.00378454 -0.00483263 -0.00335668 -0.00452875 -0.00424136 -0.00527981 -0.00448073 -0.00410831 -0.0046483 -0.00432363 -0.00452367 -0.00383019 -0.00337442 -0.0041271 -0.00375913 -0.00428665 -0.0053565 -0.00311193 -0.00391388 -0.0045354 -0.00401885 -0.00395011 -0.00386114 -0.00493132 -0.00436111 -0.00429729 -0.00402492 -0.00459955 -0.0045313 -0.00350209 -0.0040813 -0.00427865 -0.00474222 -0.00423643 -0.00497505 -0.00377067 -0.00545391 -0.00431776 -0.00435412 -0.00467635 -0.00451613 -0.00417975 -0.00396663 -0.00456696 -0.00394877 -0.0040273 -0.00491634 -0.0049728 -0.00491881 -0.00408088 -0.00477293 -0.00473912 -0.00370558 -0.00395726 -0.00432406 -0.0047856 -0.00474351 -0.00441052 -0.00506394 -0.00451483 -0.0030869 -0.00433611 -0.00487518 -0.00394438 -0.00432069 -0.00410485 -0.00435593 -0.00498439 -0.00413508 -0.00369878 -0.00422579 -0.00426805 -0.00431148 -0.00416216 -0.00495971 -0.00424457 -0.00409827
