-16 -0.0586019 0.00509401
-14 -0.0409167 0.00454311
-12 -0.0394151 0.00426839
-10 -0.0397536 0.00401782
-8 -0.0421169 0.00456259
-6 -0.0348627 0.00526502
-4 -0.0201133 0.00473944
-2 -0.0223436 0.0048695
-3.55271e-15 -0.0189059 0.0042414
2 -0.0222037 0.00435126
4 -0.00803147 0.00459887
6 -0.00713904 0.00406871
8 0.0021417 0.00400487
10 0.00101856 0.00426842
12 0.0113677 0.00445106
14 0.0139451 0.00427649
16 0.0131954 0.00457397
18 0.0229417 0.00461752
20 0.0251576 0.00517639
22 0.0298394 0.00400579
24 0.0306622 0.00450315
