-19.5 -0.0520167 0.0043464
-17.5 -0.0466586 0.00441262
-15.5 -0.0398982 0.00498889
-13.5 -0.0194926 0.00410296
-11.5 -0.0254223 0.00422354
-9.5 -0.0316849 0.00470195
-7.5 -0.0187751 0.00495677
-5.5 -0.015862 0.00418544
-3.5 -0.0151433 0.00421441
-1.5 -0.00572786 0.0046774
0.5 0.000176749 0.00478136
2.5 0.00164446 0.00388637
4.5 0.000956956 0.00483561
6.5 0.00816519 0.00451165
8.5 0.0182571 0.00491861
10.5 0.0165625 0.00461882
12.5 0.0150256 0.00447291
14.5 0.020038 0.0045562
16.5 0.0338836 0.00416389
18.5 0.0265015 0.00467845
20.5 0.0300355 0.00438655
