-19 -0.0425924 0.00467512
-17 -0.0432201 0.00442663
-15 -0.0301786 0.00479116
-13 -0.0340255 0.00454118
-11 -0.0318218 0.00482188
-9 -0.0169798 0.0045592
-7 -0.0204271 0.00422861
-5 -0.0138442 0.0046252
-3 -0.00946425 0.00458087
-1 -0.0128052 0.00406407
1 -0.00495825 0.00463953
3 -0.00148588 0.0046797
5 0.00843466 0.00531706
7 0.00868236 0.00395343
9 0.0192661 0.0047147
11 0.0206251 0.00468112
13 0.0268492 0.00450095
15 0.0334776 0.00455932
17 0.0346488 0.00459824
19 0.0369006 0.00420971
21 0.0384357 0.00476614
