-19 -0.0565874 0.00441954
-17 -0.0508256 0.00443719
-15 -0.0414735 0.00361646
-13 -0.0464382 0.00402599
-11 -0.0458189 0.00453199
-9 -0.044722 0.00419881
-7 -0.0315395 0.00457788
-5 -0.03064 0.00444057
-3 -0.0211188 0.00443276
-1 -0.01502 0.00399002
1 -0.0154871 0.00479432
3 -0.00517832 0.00452088
5 -0.0115026 0.00470443
7 -0.00244938 0.00457087
9 -0.00299703 0.00450538
11 0.0081805 0.00424889
13 0.0075745 0.00419878
15 0.00848431 0.00457159
17 0.0182043 0.00462998
19 0.0227481 0.00420666
21 0.0263423 0.00487525
