-13 -0.0480189 0.00388907
-11 -0.0477989 0.00460886
-9 -0.0589057 0.0041377
-7 -0.0427965 0.00518117
-5 -0.0392628 0.00461826
-3 -0.0289067 0.00414003
-1 -0.029899 0.00458709
1 -0.0238996 0.00509779
3 -0.0286 0.00416002
5 -0.0140957 0.0046773
7 -0.0207889 0.00449509
9 -0.00426676 0.00448819
11 -0.0014462 0.00422955
13 -0.00313935 0.00423098
15 0.00163102 0.00451268
17 0.00630804 0.00486369
19 0.00994399 0.00463696
21 0.0182081 0.00467034
23 0.0247546 0.00488379
25 0.0196234 0.00460784
27 0.0325455 0.00426433
