-16 -0.0377 0.00352936
-14 -0.0342934 0.00432784
-12 -0.0308447 0.00434373
-10 -0.0278496 0.00418607
-8 -0.0226525 0.00469647
-6 -0.0270997 0.0038665
-4 -0.0229585 0.00502013
-2 -0.0118199 0.00438277
5.32907e-15 -0.0074682 0.00443664
2 0.000142486 0.00418794
4 0.00748777 0.00458378
6 0.00509064 0.00459832
8 0.00842899 0.00499678
10 0.00901355 0.00463218
12 0.0204818 0.00474921
14 0.0197428 0.00480067
16 0.029345 0.00474795
18 0.0276907 0.00428685
20 0.0362716 0.0043115
22 0.0452777 0.00441137
24 0.0418468 0.00452715
