-19 -0.0581413 0.00394744
-17 -0.0623187 0.0039253
-15 -0.0452377 0.0048034
-13 -0.0514623 0.00406553
-11 -0.0370504 0.00482073
-9 -0.0409524 0.00459478
-7 -0.036707 0.00509607
-5 -0.0272479 0.00480472
-3 -0.0368594 0.00458558
-1 -0.0201993 0.00470641
1 -0.0306539 0.0045921
3 -0.014902 0.00477954
5 -0.00527303 0.00345525
7 0.00111296 0.00452502
9 -0.00826568 0.00482997
11 0.00585762 0.00481784
13 0.00922844 0.00510482
15 0.0119234 0.00464184
17 0.0130278 0.00420534
19 0.0172317 0.00456443
21 0.0231371 0.00445271
