-17 -0.0556831 0.00437768
-15 -0.0543961 0.00416912
-13 -0.0467788 0.00463948
-11 -0.0476918 0.00438479
-9 -0.0341794 0.00453398
-7 -0.0454492 0.00434297
-5 -0.0330509 0.00403732
-3 -0.028112 0.00456312
-1 -0.0247931 0.00480184
1 -0.0202972 0.00435954
3 -0.0084506 0.00490806
5 -0.0145597 0.00492118
7 -0.00988195 0.004949
9 0.00321921 0.00452142
11 0.00308055 0.00450813
13 0.00516278 0.00417714
15 0.00869318 0.00461441
17 0.00467586 0.00470007
19 0.0175855 0.00446289
21 0.0199427 0.00396675
23 0.0218083 0.00435957
