-17 -0.0366241 0.00446456
-15 -0.0386883 0.00425234
-13 -0.0258867 0.00393583
-11 -0.0234863 0.00392301
-9 -0.0238348 0.00383609
-7 -0.0179486 0.00447083
-5 -0.0132124 0.00462707
-3 -0.0058252 0.00473674
-1 0.0038767 0.00440671
1 -0.00921772 0.00430384
3 0.00640831 0.00407263
5 -0.000300676 0.00439199
7 0.0202428 0.00472515
9 0.0105811 0.00427069
11 0.0219506 0.00457858
13 0.0203441 0.0044069
15 0.0242388 0.00422204
17 0.0320604 0.00452055
19 0.0390724 0.00488158
21 0.0379242 0.00396462
23 0.0475494 0.00413048
