-17 -0.0433153 0.00427072
-15 -0.0413359 0.00410578
-13 -0.0371398 0.00470306
-11 -0.0335573 0.0044377
-9 -0.028834 0.0043966
-7 -0.0231926 0.00468426
-5 -0.012362 0.00376843
-3 -0.0146597 0.00499559
-1 -0.0139885 0.00470915
1 -0.00701767 0.00401488
3 0.00228601 0.00422937
5 -0.00327829 0.00440304
7 0.00843264 0.00411414
9 0.00985078 0.00506285
11 0.0128902 0.00444176
13 0.0196203 0.0041459
15 0.0196533 0.00446211
17 0.0266389 0.00418298
19 0.0266214 0.00422433
21 0.0351522 0.004392
23 0.0411413 0.00450455
