-16 -0.046 0.00428006
-14 -0.0395669 0.00412177
-12 -0.0346274 0.00395705
-10 -0.0373005 0.00427582
-8 -0.0334353 0.00481174
-6 -0.0262548 0.00463054
-4 -0.0270357 0.00554298
-2 -0.00875393 0.00435306
-3.55271e-15 -0.00699539 0.00423955
2 -0.0100705 0.00487433
4 -0.00305446 0.00376751
6 0.0010145 0.00459033
8 0.00950297 0.00390293
10 0.0134262 0.0051221
12 0.0125167 0.00449101
14 0.0258784 0.00447789
16 0.0203781 0.00479917
18 0.0199454 0.00477752
20 0.0237605 0.005131
22 0.0350515 0.00472836
24 0.0374688 0.0041292
