-16 -0.0347944 0.00464373
-14 -0.0335232 0.00472655
-12 -0.0248171 0.00396649
-10 -0.0157711 0.00456927
-8 -0.0130314 0.00452208
-6 -0.0154769 0.00431764
-4 -0.00712248 0.00459668
-2 -0.00941748 0.00437504
0 -0.000580311 0.00448814
2 -0.00213215 0.00428702
4 0.001486 0.00434623
6 0.0126688 0.00512214
8 0.0107911 0.00475183
10 0.0167797 0.00500515
12 0.0222006 0.00484769
14 0.0202064 0.00496129
16 0.0271808 0.00475692
18 0.0322283 0.00478717
20 0.0388674 0.00443521
22 0.0486116 0.00472722
24 0.0471918 0.00455906
