-14 -0.047798 0.0044223
-12 -0.0523143 0.00465083
-10 -0.0438798 0.00381645
-8 -0.044067 0.00462852
-6 -0.0399133 0.00454316
-4 -0.0351738 0.00447657
-2 -0.0306808 0.00433347
-3.19744e-14 -0.0254739 0.00418253
2 -0.0215211 0.00489952
4 -0.0207207 0.0044944
6 -0.0199323 0.00398743
8 -0.0086009 0.00410743
10 -0.00887444 0.00467119
12 -0.000521197 0.00444394
14 0.00751704 0.0037475
16 0.00984275 0.00445716
18 0.00445291 0.00452032
20 0.0190388 0.00429731
22 0.0226136 0.00420909
24 0.0223579 0.00432674
26 0.0319633 0.00470188
