-17 -0.0554029 0.00448742
-15 -0.055805 0.00432195
-13 -0.0451717 0.00413126
-11 -0.0385729 0.00422398
-9 -0.0372974 0.00399139
-7 -0.0388427 0.0043558
-5 -0.0305398 0.00463502
-3 -0.0205454 0.00480398
-1 -0.0218656 0.00489054
1 -0.0171836 0.00493976
3 -0.0108857 0.00452651
5 -0.0117477 0.00450041
7 0.000755412 0.00409378
9 -0.00305691 0.0044929
11 0.00778735 0.00463395
13 0.00683921 0.00456398
15 0.00783782 0.00461737
17 0.0201495 0.00453429
19 0.0286206 0.00445364
21 0.0321862 0.00469466
23 0.0336996 0.00416117
