-17 -0.0481698 0.00435069
-15 -0.0411821 0.00470069
-13 -0.0419853 0.00425294
-11 -0.0331615 0.00431255
-9 -0.0257873 0.00456031
-7 -0.0359227 0.00484028
-5 -0.0264987 0.00410036
-3 -0.0265256 0.00460007
-1 -0.0201165 0.00451908
1 -0.0130141 0.00459973
3 -0.0125837 0.00374578
5 -0.00190506 0.00441192
7 -0.00360834 0.00504958
9 0.00618091 0.00428933
11 0.00180012 0.00457188
13 0.0229907 0.00410522
15 0.0120709 0.00460186
17 0.0218268 0.00428975
19 0.0227375 0.00446789
21 0.036424 0.00418548
23 0.0226378 0.00412115
