-19 -0.0590828 0.00438736
-17 -0.0596517 0.00423337
-15 -0.0587759 0.00452135
-13 -0.0485837 0.0044842
-11 -0.049526 0.00439569
-9 -0.0421926 0.00419005
-7 -0.0383364 0.00483945
-5 -0.0347183 0.0049854
-3 -0.0264145 0.00549903
-1 -0.0268867 0.00459009
1 -0.0211937 0.00456872
3 -0.0145304 0.00459601
5 -0.0120335 0.00471104
7 -0.00816875 0.00423707
9 -0.00814118 0.00444856
11 0.00484839 0.00486426
13 0.0038888 0.00463212
15 0.0080409 0.00435084
17 0.0181207 0.00461271
19 0.0242261 0.00396272
21 0.0269786 0.00406149
