-16 -0.0697368 0.00432237
-14 -0.0516288 0.00468257
-12 -0.0466987 0.00458435
-10 -0.0414547 0.00370516
-8 -0.0429057 0.00378725
-6 -0.0374817 0.00450139
-4 -0.0364271 0.00493183
-2 -0.0256395 0.00518846
-2.13163e-14 -0.0262903 0.00369824
2 -0.0167581 0.00475049
4 -0.0172509 0.00402955
6 -0.0124924 0.00456683
8 -0.0108101 0.00461912
10 -0.00507477 0.00459023
12 -0.00174807 0.00455907
14 0.0109743 0.00526795
16 0.0163617 0.00461696
18 0.0153968 0.00479591
20 0.0179968 0.0045615
22 0.0203841 0.00418264
24 0.0186104 0.0047073
