-16 -0.0466197 -0.0465824 -0.0471115 -0.0460196 -0.0469066 -0.0466399 -0.0468667 -0.0470728 -0.0466408 -0.0465234 -0.0469209 -0.0471583 -0.0469859 -0.0467675 -0.0465259 -0.0468464 -0.0473795 -0.0471537 -0.0470653 -0.0468945 -0.0462197 -0.0465097 -0.0464175 -0.0462229 -0.0464889 -0.0470853 -0.0471249 -0.0464542 -0.046418 -0.0467807 -0.0460276 -0.0460843 -0.0468773 -0.046594 -0.0464785 -0.0471564 -0.0466219 -0.0463975 -0.0469837 -0.0461828 -0.046686 -0.0470887 -0.0456267 -0.0463226 -0.0467391 -0.046631 -0.0468858 -0.0459291 -0.0476969 -0.0465403 -0.047114 -0.0459824 -0.0470582 -0.0467356 -0.0465244 -0.0457061 -0.0465183 -0.046765 -0.0470805 -0.0463652 -0.0459766 -0.0470676 -0.0461981 -0.0471532 -0.0464047 -0.0466473 -0.0468495 -0.046329 -0.047046 -0.0456455 -0.0470092 -0.0465658 -0.0459813 -0.0472387 -0.0460591 -0.0457357 -0.0464927 -0.0464184 -0.0460285 -0.046867 -0.0456222 -0.046138 -0.0467663 -0.0472617 -0.0468951 -0.0472378 -0.0462015 -0.0465674 -0.0460175 -0.046134 -0.0469063 -0.0464639 -0.0465599 -0.0468342 -0.0469827 -0.0473932 -0.0462808 -0.0468311 -0.0473493 -0.0460406 -0.0465933
-14 -0.0391729 -0.0390767 -0.0391405 -0.0394019 -0.0399437 -0.0394249 -0.0391687 -0.0393258 -0.0397516 -0.0397304 -0.0389298 -0.039022 -0.0389823 -0.0390773 -0.0386903 -0.0398703 -0.0393877 -0.0391634 -0.0394146 -0.0401455 -0.0388606 -0.0391742 -0.0389347 -0.0393383 -0.0398946 -0.0390672 -0.0385985 -0.0395659 -0.0389033 -0.0390938 -0.0396876 -0.0391074 -0.0392755 -0.0392049 -0.0389193 -0.0388017 -0.0388868 -0.0389328 -0.0390521 -0.0381552 -0.0392095 -0.0393363 -0.0387598 -0.0389228 -0.039054 -0.0385843 -0.0390593 -0.0395157 -0.0389925 -0.0386204 -0.03913 -0.0388292 -0.0395781 -0.0387774 -0.0391867 -0.0390182 -0.0383574 -0.0389865 -0.0389653 -0.0388995 -0.0398591 -0.0395152 -0.0391973 -0.0387386 -0.0393386 -0.0400164 -0.0386091 -0.0382429 -0.0390529 -0.0397121 -0.0391928 -0.039918 -0.0394172 -0.0398207 -0.0388175 -0.0396335 -0.0390952 -0.0398144 -0.0396025 -0.0389583 -0.0393944 -0.0389793 -0.0390034 -0.0391063 -0.0388637 -0.0397218 -0.0397043 -0.0396117 -0.0395192 -0.0386536 -0.0390072 -0.038943 -0.0392193 -0.0378261 -0.0397046 -0.0394231 -0.039504 -0.0389648 -0.0389701 -0.0389346 -0.0387967
-12 -0.0425679 -0.0428573 -0.0425355 -0.0426351 -0.0422751 -0.0437289 -0.0419301 -0.0425518 -0.0433237 -0.0430989 -0.0423652 -0.0422516 -0.0431851 -0.0426985 -0.0419944 -0.0418409 -0.0424804 -0.0428516 -0.0424376 -0.0431452 -0.0428044 -0.042655 -0.0426149 -0.0422305 -0.0420812 -0.0419992 -0.0427545 -0.0420219 -0.0420396 -0.042544 -0.0424633 -0.0428881 -0.0428513 -0.0422953 -0.0426049 -0.0426991 -0.0420556 -0.0423142 -0.042276 -0.0424123 -0.0421498 -0.0426672 -0.042648 -0.0416423 -0.0420598 -0.0429181 -0.042535 -0.0422831 -0.0440117 -0.042039 -0.0426327 -0.0422004 -0.0429979 -0.0423183 -0.0425056 -0.0419936 -0.0424236 -0.0433864 -0.0425607 -0.0429414 -0.0431655 -0.0424982 -0.0428241 -0.0422112 -0.0422326 -0.04259 -0.042242 -0.0428017 -0.0420046 -0.0435183 -0.0427388 -0.0427948 -0.0422357 -0.0430769 -0.0430821 -0.0431198 -0.0421641 -0.0431771 -0.0434001 -0.0424475 -0.0428383 -0.0425196 -0.0430088 -0.0422313 -0.0416871 -0.042112 -0.042702 -0.0420868 -0.0421189 -0.0429388 -0.042114 -0.0421955 -0.0421792 -0.0420782 -0.042466 -0.0427686 -0.0425333 -0.0431336 -0.0425802 -0.0433637 -0.0431005
-10 -0.0395146 -0.039299 -0.0399789 -0.0401149 -0.0401017 -0.0395939 -0.03938 -0.039834 -0.0391024 -0.0397405 -0.0394865 -0.0390009 -0.0389966 -0.0400645 -0.0394492 -0.0399994 -0.0398654 -0.0397042 -0.0398936 -0.0385556 -0.0393632 -0.0396058 -0.0397351 -0.0396343 -0.0391838 -0.03946 -0.0399382 -0.0397896 -0.0390675 -0.0405718 -0.0394434 -0.0394931 -0.0395675 -0.0393183 -0.0396002 -0.0388993 -0.0387948 -0.039108 -0.0399025 -0.0397485 -0.039636 -0.0401141 -0.0394664 -0.0396803 -0.0390251 -0.0390902 -0.0397257 -0.0389326 -0.0395158 -0.0388287 -0.0393011 -0.0399025 -0.0394491 -0.0393934 -0.0393333 -0.0403085 -0.0393857 -0.0389541 -0.0390885 -0.0390599 -0.0390935 -0.0398689 -0.0393147 -0.0393561 -0.0398987 -0.0394885 -0.0392075 -0.0399278 -0.0394342 -0.0398277 -0.0402212 -0.039766 -0.0396585 -0.0390014 -0.0397163 -0.0394019 -0.0396068 -0.0395483 -0.0389819 -0.0397703 -0.0408254 -0.0389314 -0.0393598 -0.0393681 -0.0404198 -0.0397989 -0.0390483 -0.0387075 -0.0396088 -0.0397235 -0.0396418 -0.0401184 -0.0391154 -0.0400308 -0.039231 -0.0393165 -0.0390416 -0.0395255 -0.0387733 -0.0395457 -0.0396602
-8 -0.0371484 -0.0367582 -0.0366332 -0.0373676 -0.0372804 -0.0376291 -0.0373573 -0.0362537 -0.0380755 -0.0376312 -0.0370745 -0.0370035 -0.0377218 -0.0376655 -0.0382429 -0.0368785 -0.0371151 -0.037043 -0.0369969 -0.0371031 -0.0378199 -0.0368511 -0.0373986 -0.0372297 -0.0370344 -0.0366174 -0.0368174 -0.0374537 -0.0367536 -0.036697 -0.0370757 -0.0373552 -0.0368873 -0.0373696 -0.0373695 -0.0373761 -0.037563 -0.0373419 -0.0368892 -0.0374267 -0.0368575 -0.0379746 -0.0373164 -0.0373608 -0.0373247 -0.0374747 -0.0374874 -0.0369672 -0.0364344 -0.0373239 -0.0373573 -0.037035 -0.0379716 -0.0362873 -0.0373453 -0.0366908 -0.0371138 -0.0372093 -0.0367648 -0.0375028 -0.0370151 -0.0358402 -0.0371021 -0.0374887 -0.0375645 -0.0370032 -0.0362798 -0.0364321 -0.0370774 -0.036194 -0.0375679 -0.0370116 -0.0362637 -0.0371141 -0.0377336 -0.037431 -0.0370924 -0.0366058 -0.0371488 -0.0382312 -0.0374549 -0.0364434 -0.0375714 -0.0368526 -0.0372714 -0.0367201 -0.0368806 -0.0371929 -0.0375094 -0.0370818 -0.0376448 -0.0368172 -0.03702 -0.0377091 -0.0366549 -0.037198 -0.0368641 -0.037326 -0.0365701 -0.0379628 -0.0369445
-6 -0.0232974 -0.0231231 -0.0226584 -0.0233485 -0.0237408 -0.0236052 -0.0226873 -0.023129 -0.0230776 -0.0231267 -0.0231807 -0.0234712 -0.0228829 -0.0234997 -0.0231704 -0.0233793 -0.0226686 -0.023002 -0.0231518 -0.0230376 -0.0233126 -0.0239511 -0.0230488 -0.0238029 -0.0241141 -0.0236197 -0.0237367 -0.0229771 -0.0225523 -0.0235862 -0.0228685 -0.0232748 -0.0234945 -0.0234138 -0.0228514 -0.0238012 -0.0232312 -0.0225168 -0.0229159 -0.023618 -0.0228843 -0.0237252 -0.0232875 -0.0231436 -0.0229321 -0.0234139 -0.0234761 -0.02405 -0.0243347 -0.0231246 -0.0226472 -0.0230599 -0.0224154 -0.0230173 -0.023723 -0.0242901 -0.0231323 -0.022957 -0.022383 -0.0239569 -0.0234305 -0.0227829 -0.023786 -0.0227286 -0.023684 -0.023157 -0.0235632 -0.0235474 -0.0243538 -0.0225354 -0.0224536 -0.023508 -0.0234668 -0.0233037 -0.0230801 -0.0237089 -0.0223949 -0.0227616 -0.0239773 -0.0236628 -0.0235686 -0.0239811 -0.02273 -0.0234713 -0.0229732 -0.0240981 -0.0232175 -0.0234378 -0.0227854 -0.0239313 -0.0237995 -0.0237365 -0.0229352 -0.0232902 -0.0234961 -0.023431 -0.0231225 -0.0236968 -0.0232748 -0.0231272 -0.0231637
-4 -0.011787 -0.0117716 -0.0120435 -0.0115096 -0.0110109 -0.0118316 -0.0113531 -0.011741 -0.0118916 -0.0110384 -0.011956 -0.0115205 -0.0120983 -0.0111976 -0.012062 -0.0125555 -0.0119438 -0.0121585 -0.0114712 -0.0125673 -0.0122077 -0.0121238 -0.0109182 -0.0120486 -0.0113156 -0.0125608 -0.0118028 -0.0116261 -0.0117074 -0.0123329 -0.0115858 -0.0121501 -0.0120055 -0.0114065 -0.0121107 -0.0118185 -0.0113763 -0.0111489 -0.0122637 -0.0124557 -0.0114655 -0.0127405 -0.0118462 -0.0121424 -0.0115227 -0.0107562 -0.0113788 -0.011232 -0.0117696 -0.0122747 -0.0117564 -0.0113337 -0.0111078 -0.0119528 -0.0117686 -0.011693 -0.0119111 -0.0114487 -0.0118917 -0.0117516 -0.0121968 -0.0116564 -0.0119549 -0.0120891 -0.0121122 -0.0127383 -0.0123694 -0.012104 -0.0119378 -0.0117263 -0.0123117 -0.0114215 -0.0117214 -0.0113432 -0.0115748 -0.0120742 -0.0116055 -0.0115443 -0.011836 -0.0115896 -0.0118071 -0.0118542 -0.0114521 -0.011926 -0.0119254 -0.011324 -0.0112318 -0.0125697 -0.0106479 -0.0121004 -0.0118088 -0.0124336 -0.0123955 -0.0113947 -0.0117355 -0.0111571 -0.0123663 -0.0113802 -0.0117719 -0.0120829 -0.0109976
-2 -0.0210654 -0.0208459 -0.0210956 -0.0214378 -0.0216954 -0.0207086 -0.0210974 -0.0211205 -0.0214328 -0.0206817 -0.0216073 -0.0206904 -0.0217812 -0.0211232 -0.0220839 -0.0210686 -0.0209574 -0.021219 -0.0213581 -0.0208703 -0.0212263 -0.020256 -0.020733 -0.0213405 -0.0206076 -0.0209714 -0.0215025 -0.0202996 -0.0204095 -0.0204149 -0.0213472 -0.0213523 -0.0198186 -0.0215851 -0.0211901 -0.0219648 -0.0212637 -0.0204154 -0.0204787 -0.0213402 -0.0214272 -0.0215176 -0.021707 -0.0212829 -0.0209098 -0.0213818 -0.021244 -0.0220657 -0.0215102 -0.0215976 -0.0214195 -0.0219769 -0.020336 -0.0219183 -0.020691 -0.0208673 -0.0204696 -0.0204578 -0.0208317 -0.0213149 -0.0211314 -0.0212188 -0.0207627 -0.0209521 -0.0208232 -0.0207015 -0.0208151 -0.0214077 -0.0218407 -0.0205535 -0.0214575 -0.020962 -0.0210805 -0.0201085 -0.0214228 -0.0203317 -0.0206742 -0.0212571 -0.0202006 -0.0209631 -0.0204017 -0.0205676 -0.0209125 -0.020743 -0.0216827 -0.0207507 -0.0215713 -0.0213785 -0.0210924 -0.0207773 -0.021425 -0.0213772 -0.0212558 -0.0207555 -0.0215759 -0.0213863 -0.0201785 -0.020384 -0.0206573 -0.0216421 -0.021045
1.42109e-14 -0.0117489 -0.0119741 -0.0115319 -0.0111511 -0.0117101 -0.0117522 -0.0116123 -0.0121055 -0.0118547 -0.0113768 -0.0116009 -0.0119409 -0.0117874 -0.0112892 -0.0117716 -0.0112771 -0.0121123 -0.0115379 -0.0123504 -0.0121969 -0.0119503 -0.0122401 -0.0119843 -0.0117967 -0.0119492 -0.0122398 -0.0119286 -0.0117102 -0.0113291 -0.0117473 -0.0116718 -0.0119219 -0.0120577 -0.0110815 -0.0120065 -0.0113734 -0.0111382 -0.0117656 -0.0117521 -0.0119956 -0.0116203 -0.011428 -0.0115964 -0.0125026 -0.0118736 -0.0123455 -0.0114768 -0.0113092 -0.0113472 -0.01283 -0.0124188 -0.0115511 -0.0118367 -0.0113166 -0.0121808 -0.0117229 -0.0120696 -0.0110966 -0.0124265 -0.0117813 -0.0116653 -0.0118993 -0.0121512 -0.0121944 -0.0119535 -0.0118933 -0.0116652 -0.0122317 -0.0109447 -0.0117784 -0.0117636 -0.011579 -0.0114647 -0.0117154 -0.0112727 -0.011093 -0.0117789 -0.0115664 -0.0120809 -0.0115487 -0.0126093 -0.0111794 -0.0117339 -0.0115437 -0.0122381 -0.0114203 -0.0114696 -0.0119401 -0.0115434 -0.0118732 -0.0119308 -0.0125468 -0.0116542 -0.0118671 -0.0120141 -0.0116287 -0.0114733 -0.0111742 -0.0118049 -0.0111044 -0.0105952
2 -0.0103609 -0.0108153 -0.00957924 -0.0103762 -0.00983228 -0.0104449 -0.0100056 -0.0104744 -0.0096405 -0.0112351 -0.00987348 -0.0108387 -0.0102839 -0.0109184 -0.00945435 -0.0101014 -0.0106265 -0.0100053 -0.010096 -0.0106762 -0.010492 -0.00980292 -0.0102004 -0.0109273 -0.00995092 -0.0104277 -0.0104466 -0.010068 -0.0101778 -0.0108826 -0.00959275 -0.0112963 -0.0101348 -0.0101863 -0.00988105 -0.0106689 -0.0102658 -0.0105679 -0.0102866 -0.010641 -0.0107345 -0.0102191 -0.0102514 -0.0102395 -0.0106317 -0.00988727 -0.0104399 -0.0102089 -0.0112642 -0.00997544 -0.0114907 -0.010607 -0.010466 -0.00942949 -0.00986265 -0.00997208 -0.00952298 -0.0109028 -0.0110483 -0.00982272 -0.0112156 -0.0100403 -0.00981385 -0.0102925 -0.01072 -0.01009 -0.0110177 -0.0105199 -0.00972409 -0.0100836 -0.0103578 -0.010629 -0.011694 -0.00941339 -0.0103003 -0.0109543 -0.010946 -0.00976829 -0.0102276 -0.0109225 -0.0104679 -0.0111941 -0.0106851 -0.0103622 -0.00978884 -0.0104154 -0.0108732 -0.0103312 -0.0102618 -0.00927671 -0.0109006 -0.0105982 -0.00989956 -0.0109396 -0.0102017 -0.00988765 -0.0107038 -0.010426 -0.0107701 -0.0096353 -0.0105862
