-17 -0.0412808 0.00403335
-15 -0.036699 0.00455451
-13 -0.0354318 0.00441393
-11 -0.0274603 0.00441551
-9 -0.0215191 0.0042304
-7 -0.0158409 0.00418924
-5 -0.0270109 0.00460811
-3 -0.0166267 0.00478729
-1 -0.0177416 0.00485848
1 -0.00842249 0.00457935
3 -0.00851024 0.00432116
5 -0.000599658 0.00449121
7 0.00494129 0.00404521
9 0.00851014 0.00481637
11 0.0119878 0.00438913
13 0.0100865 0.00481453
15 0.0224625 0.00471743
17 0.0223723 0.00456703
19 0.0274169 0.004584
21 0.0405797 0.0041614
23 0.0366533 0.00461207
