-19 -0.0468599 0.00417527
-17 -0.0413021 0.00465515
-15 -0.0401662 0.00487628
-13 -0.0364598 0.00464498
-11 -0.0300733 0.00406535
-9 -0.0246481 0.00430834
-7 -0.0273981 0.00417471
-5 -0.0227964 0.00456334
-3 -0.0207944 0.00447756
-1 -0.0139413 0.00469708
1 -0.00625366 0.00517081
3 0.00524103 0.00415592
5 0.000960985 0.004337
7 0.00930055 0.00474267
9 0.00362373 0.00437651
11 0.0216932 0.0046141
13 0.0154014 0.0048306
15 0.0244015 0.00473278
17 0.0260448 0.00440909
19 0.0325909 0.00481848
21 0.0328712 0.00431822
