-19 -0.0386142 0.00466752
-17 -0.0349991 0.00465051
-15 -0.0286875 0.00414502
-13 -0.0304492 0.00428153
-11 -0.0242732 0.00440073
-9 -0.0250106 0.00437554
-7 -0.0187722 0.00487747
-5 -0.0136844 0.00506677
-3 -0.00223739 0.00428414
-1 0.000369888 0.00472195
1 0.00434835 0.00502884
3 0.0121092 0.00425178
5 0.00466566 0.00512831
7 0.0156216 0.00449533
9 0.0180656 0.0046882
11 0.0202416 0.00440016
13 0.0294167 0.00459106
15 0.0214558 0.00470749
17 0.0390811 0.00386621
19 0.0368771 0.00433496
21 0.0429687 0.00483014
