-14 -0.0593498 0.00477917
-12 -0.0576519 0.00427937
-10 -0.0487752 0.00418512
-8 -0.0493302 0.00426204
-6 -0.0495624 0.00404602
-4 -0.0418449 0.00421548
-2 -0.0391506 0.00480815
2.13163e-14 -0.0283394 0.00403744
2 -0.018794 0.00424557
4 -0.0316228 0.00446303
6 -0.0212908 0.00470516
8 -0.0242439 0.00433841
10 -0.00471207 0.00382319
12 -0.00428158 0.00456501
14 0.00606705 0.00487321
16 0.00101219 0.00401872
18 0.00991686 0.00458758
20 0.00739516 0.00439473
22 0.0123662 0.00492631
24 0.0125276 0.00455159
26 0.0208157 0.00506952
