-13 -0.0574843 0.00450771
-11 -0.0456753 0.00386864
-9 -0.0506003 0.0044443
-7 -0.0440024 0.00448564
-5 -0.0426162 0.00443051
-3 -0.0475864 0.00462953
-1 -0.0351984 0.00483973
1 -0.0342981 0.00433904
3 -0.0250357 0.00462836
5 -0.0200367 0.00450181
7 -0.0137321 0.00475742
9 -0.0165146 0.00467477
11 -0.0148901 0.00421365
13 -0.00804477 0.00453131
15 -0.00255947 0.00432696
17 0.00208786 0.00420384
19 0.00688074 0.00469214
21 0.0141637 0.00438774
23 0.0131064 0.00467764
25 0.0285958 0.00462566
27 0.0266262 0.00466993
