-15 -0.0590731 0.00387318
-13 -0.0611844 0.00486674
-11 -0.0553059 0.00540931
-9 -0.0486805 0.00438282
-7 -0.0487386 0.00428519
-5 -0.0411303 0.00416304
-3 -0.0410948 0.00444579
-1 -0.0317661 0.00425701
1 -0.0182926 0.0045037
3 -0.0289396 0.00436816
5 -0.016646 0.00456807
7 -0.0196391 0.00491428
9 -0.0117046 0.00483431
11 -0.00363867 0.00410535
13 -0.00168758 0.00453816
15 0.00322194 0.00410787
17 0.0105186 0.00467525
19 0.00969642 0.00482106
21 0.0202457 0.00438632
23 0.0159952 0.00481025
25 0.0231468 0.00434783
