-19 -0.0719905 0.00530521
-17 -0.0682548 0.00466632
-15 -0.0575703 0.00432312
-13 -0.0546529 0.00461006
-11 -0.0523198 0.00406419
-9 -0.0603052 0.00378853
-7 -0.043319 0.00417449
-5 -0.0372057 0.00467558
-3 -0.0323065 0.00431365
-1 -0.0297647 0.00465854
1 -0.0192315 0.00465564
3 -0.0210034 0.00418579
5 -0.0169616 0.00374004
7 -0.0140888 0.00470778
9 -0.00702521 0.00459524
11 -0.00687674 0.0039898
13 0.00781824 0.00427117
15 -0.000791409 0.00474653
17 0.00714468 0.00441357
19 0.0178229 0.0042989
21 0.0118935 0.00434947
