-19 -0.0587291 0.00431037
-17 -0.0608949 0.00433708
-15 -0.0514913 0.00463728
-13 -0.0492765 0.00510632
-11 -0.0391062 0.00455732
-9 -0.041898 0.00411236
-7 -0.0348637 0.00501771
-5 -0.0353015 0.00375926
-3 -0.0292913 0.00464845
-1 -0.0208098 0.00488878
1 -0.0164986 0.00417715
3 -0.0251959 0.00421475
5 -0.00960329 0.00437158
7 -0.00784898 0.00457169
9 -0.0150485 0.0050214
11 -0.00176894 0.00515619
13 0.00763117 0.0046927
15 0.0135982 0.0050848
17 0.0168589 0.00479483
19 0.0139652 0.00429812
21 0.0209626 0.00436161
