-16 -0.0582628 0.00459579
-14 -0.0562958 0.00496454
-12 -0.0618498 0.00448519
-10 -0.0467187 0.0042134
-8 -0.0401229 0.00459942
-6 -0.0410489 0.00549537
-4 -0.0346105 0.00465673
-2 -0.0297119 0.0042548
-2.13163e-14 -0.0212117 0.00485039
2 -0.0205406 0.00446342
4 -0.0200749 0.00398827
6 -0.024995 0.00411652
8 -0.0174253 0.00430271
10 -0.0151529 0.00396652
12 -0.00370846 0.00393016
14 -0.00336944 0.00495518
16 0.00237527 0.00445951
18 0.0142585 0.00487449
20 0.00905264 0.00446306
22 0.00631634 0.00451691
24 0.0216195 0.0045706
