-16 -0.043845 0.004819
-14 -0.0434927 0.0045842
-12 -0.0319911 0.0046043
-10 -0.0314415 0.00399158
-8 -0.0192306 0.00472874
-6 -0.0250572 0.00475304
-4 -0.0103022 0.00469031
-2 -0.0132926 0.00417146
-3.55271e-15 -0.012464 0.00526267
2 -0.00451254 0.00518285
4 0.00836703 0.00489765
6 0.000704068 0.00461331
8 0.010357 0.00403599
10 0.0142108 0.00468431
12 0.0151876 0.004674
14 0.0181426 0.00450636
16 0.0218291 0.00459457
18 0.0307883 0.0047073
20 0.027038 0.00381773
22 0.0409417 0.00442739
24 0.0331228 0.00418865
