-16 -0.0403797 0.00475218
-14 -0.0355397 0.00432802
-12 -0.0335806 0.00447164
-10 -0.0239318 0.00461442
-8 -0.0200332 0.00465056
-6 -0.0187949 0.00426681
-4 -0.00781695 0.00432943
-2 -0.00383546 0.00466605
-3.55271e-15 -0.00365515 0.00409304
2 0.00151358 0.00454655
4 0.00800549 0.00416283
6 0.00525268 0.00492431
8 0.0168441 0.00468819
10 0.0103489 0.00452354
12 0.0234849 0.00466801
14 0.0275293 0.00450531
16 0.0353671 0.00482479
18 0.019277 0.00398477
20 0.0345116 0.00437911
22 0.047756 0.0045602
24 0.0475368 0.00445122
