-17 -0.0549312 -0.053738 -0.0554497 -0.0550091 -0.0553376 -0.0550354 -0.0550262 -0.0551036 -0.0542564 -0.0548879 -0.0554059 -0.0549072 -0.0550448 -0.0553739 -0.0546375 -0.0545207 -0.0548969 -0.0545072 -0.055356 -0.0540064 -0.0550503 -0.0548062 -0.0550712 -0.0546762 -0.0552277 -0.0549614 -0.0546454 -0.0549352 -0.0545528 -0.055397 -0.055045 -0.0555493 -0.0552356 -0.0554514 -0.055185 -0.0542775 -0.055382 -0.0542072 -0.054688 -0.0550557 -0.0554009 -0.0545903 -0.0547119 -0.0547046 -0.0548191 -0.0555005 -0.0556117 -0.0552341 -0.0545282 -0.0550781 -0.0550268 -0.054717 -0.0552224 -0.0556056 -0.0546206 -0.0547282 -0.0548389 -0.0554395 -0.054483 -0.0552805 -0.0551537 -0.0545303 -0.0552201 -0.0551042 -0.0549331 -0.0548424 -0.0550467 -0.054357 -0.0549284 -0.0545493 -0.0544951 -0.0555215 -0.0551589 -0.0540052 -0.0552035 -0.0554233 -0.0548558 -0.0546475 -0.0545239 -0.0559229 -0.0547783 -0.0542071 -0.0541307 -0.05494 -0.0547128 -0.0543139 -0.0546543 -0.0548951 -0.0546397 -0.0557014 -0.0552765 -0.0547015 -0.0544791 -0.0547698 -0.055331 -0.0556786 -0.0544481 -0.055349 -0.0552604 -0.0548659 -0.0555221
-15 -0.0609857 -0.0613658 -0.0620955 -0.0614675 -0.0608625 -0.0612765 -0.06041 -0.0614347 -0.0613238 -0.0612925 -0.0614409 -0.0609964 -0.0610701 -0.0613142 -0.0608381 -0.0619453 -0.0608207 -0.0600601 -0.061052 -0.0605094 -0.0612568 -0.06108 -0.0612552 -0.0613919 -0.0610283 -0.0610955 -0.0603038 -0.0611773 -0.0615422 -0.0611578 -0.0608939 -0.0609157 -0.0608963 -0.0609323 -0.0607625 -0.0602504 -0.0614118 -0.0602515 -0.0604872 -0.0611765 -0.0612847 -0.0615243 -0.0613958 -0.0605543 -0.0610007 -0.0603036 -0.0606315 -0.0602503 -0.0610377 -0.0610614 -0.0602522 -0.0605938 -0.0616043 -0.0609746 -0.0607653 -0.0603261 -0.0607062 -0.0607744 -0.0610521 -0.0611759 -0.0612146 -0.0608884 -0.0602541 -0.0616822 -0.0604865 -0.0601607 -0.0612582 -0.0617369 -0.0615711 -0.0610645 -0.0604948 -0.0609152 -0.0608945 -0.0604173 -0.0604425 -0.0611187 -0.0606237 -0.0616115 -0.061574 -0.0606557 -0.060678 -0.0615373 -0.062111 -0.0611026 -0.061279 -0.0602563 -0.0607609 -0.0615123 -0.0607122 -0.0611419 -0.0604517 -0.060812 -0.0606028 -0.0616129 -0.0611171 -0.0612427 -0.0609176 -0.0602806 -0.0610547 -0.0613612 -0.0608492
-13 -0.0528001 -0.0527357 -0.0528623 -0.0527608 -0.0529064 -0.0527788 -0.0526218 -0.0535249 -0.0532996 -0.0529518 -0.053405 -0.0526469 -0.0523619 -0.0525303 -0.0526423 -0.0528316 -0.0528504 -0.0537177 -0.0531078 -0.0529307 -0.0537154 -0.052697 -0.0533365 -0.0532231 -0.0519315 -0.0525183 -0.0528716 -0.0520771 -0.0532443 -0.0529195 -0.0532332 -0.0524327 -0.0528824 -0.0526182 -0.0518608 -0.0529554 -0.053015 -0.0528206 -0.0527806 -0.0530389 -0.0528586 -0.0528104 -0.0519709 -0.052484 -0.0534035 -0.0519733 -0.0520606 -0.0527584 -0.0527293 -0.0532215 -0.0533648 -0.053083 -0.0527035 -0.0536302 -0.0522963 -0.0539216 -0.0527065 -0.0520717 -0.0529683 -0.0530105 -0.0541716 -0.052947 -0.0527726 -0.0517916 -0.0526692 -0.0522357 -0.0528342 -0.0521879 -0.0529109 -0.0523111 -0.051825 -0.0535733 -0.0522318 -0.053115 -0.0529271 -0.0526931 -0.0531606 -0.0533127 -0.0535091 -0.0525341 -0.0526622 -0.05269 -0.0528512 -0.0528589 -0.0526908 -0.052016 -0.0536634 -0.0531798 -0.0525913 -0.0524609 -0.0532123 -0.0530844 -0.0514364 -0.0534395 -0.0523742 -0.0522728 -0.0525442 -0.0527773 -0.0529288 -0.0523104 -0.0525847
-11 -0.0483853 -0.0474955 -0.0487247 -0.0476198 -0.0482991 -0.0482209 -0.0490652 -0.0487002 -0.0486198 -0.0487338 -0.0491896 -0.048485 -0.0482091 -0.0477962 -0.0484547 -0.0487367 -0.0482885 -0.0478634 -0.0485255 -0.0479161 -0.0485879 -0.0488041 -0.0487549 -0.0487737 -0.0487003 -0.048411 -0.0477706 -0.0487843 -0.0490986 -0.0492837 -0.0485144 -0.0479553 -0.0484128 -0.0477645 -0.0490996 -0.048933 -0.0482356 -0.0480651 -0.0483016 -0.0474384 -0.0477407 -0.0490623 -0.0487021 -0.0487878 -0.0479975 -0.0473594 -0.048446 -0.0485337 -0.0487211 -0.0492542 -0.0481775 -0.0487312 -0.0484614 -0.0475053 -0.0486779 -0.0481926 -0.0486819 -0.0496984 -0.0484791 -0.0492117 -0.047609 -0.0487992 -0.0478254 -0.0486208 -0.048945 -0.0480698 -0.049162 -0.0483062 -0.0482746 -0.0486738 -0.0491679 -0.0476454 -0.0483665 -0.0481647 -0.0486435 -0.048012 -0.0483713 -0.0482876 -0.0485779 -0.0481989 -0.0483847 -0.0481674 -0.0483791 -0.0481779 -0.0485421 -0.0483893 -0.048756 -0.0477647 -0.0475445 -0.0476914 -0.0482054 -0.0473385 -0.0487326 -0.0478803 -0.0491538 -0.0472429 -0.0473645 -0.0492919 -0.0474431 -0.0484581 -0.0488433
-9 -0.0410589 -0.0419869 -0.0417678 -0.0415948 -0.0411595 -0.0412283 -0.0409589 -0.0408882 -0.040443 -0.0415261 -0.0405777 -0.0409022 -0.0412021 -0.0413104 -0.0417799 -0.0410961 -0.0416217 -0.0409723 -0.0411679 -0.0412366 -0.0409309 -0.0408232 -0.041058 -0.040839 -0.0423511 -0.0402082 -0.0407944 -0.041386 -0.0411123 -0.0409079 -0.0411999 -0.0410561 -0.0399964 -0.0408634 -0.0407222 -0.0400871 -0.0405693 -0.0410919 -0.0409602 -0.0402657 -0.0413904 -0.0409026 -0.041093 -0.0408454 -0.0407187 -0.0414607 -0.0407791 -0.0406252 -0.0401069 -0.0411719 -0.0421953 -0.0420682 -0.0406286 -0.0418056 -0.0417432 -0.0406617 -0.0406154 -0.0405604 -0.0414805 -0.0411169 -0.0410505 -0.0409515 -0.0405218 -0.0411937 -0.0416567 -0.040808 -0.0417627 -0.0406536 -0.0405009 -0.0413589 -0.041056 -0.0410749 -0.0416841 -0.0406257 -0.0418185 -0.0408661 -0.0407363 -0.0420833 -0.0409167 -0.0405081 -0.0412055 -0.0411966 -0.0408287 -0.0406993 -0.0407237 -0.041212 -0.0414183 -0.0408231 -0.041029 -0.0411459 -0.0421275 -0.0409445 -0.0415523 -0.0410102 -0.0408274 -0.0410627 -0.0401431 -0.0407149 -0.041269 -0.0405027 -0.0410148
-7 -0.0305905 -0.0303165 -0.0306704 -0.0301485 -0.0299886 -0.0306581 -0.0307532 -0.0309004 -0.0308586 -0.0302289 -0.0307621 -0.0304892 -0.0307011 -0.0305 -0.0311723 -0.0307429 -0.0301564 -0.030829 -0.0313452 -0.0305845 -0.0309067 -0.0305303 -0.0301372 -0.0312545 -0.0315531 -0.0309439 -0.0301563 -0.0302585 -0.0318046 -0.030333 -0.0308847 -0.0303088 -0.0312691 -0.0303776 -0.0306018 -0.0308736 -0.0314954 -0.0317266 -0.0304309 -0.0302757 -0.0305683 -0.0301633 -0.0301253 -0.0305283 -0.0297662 -0.0309115 -0.0300383 -0.0305696 -0.031567 -0.030518 -0.0298538 -0.0301926 -0.0306073 -0.0297154 -0.0302122 -0.031021 -0.0306368 -0.0301411 -0.0306712 -0.0305763 -0.0303721 -0.0310331 -0.0305346 -0.030169 -0.0305778 -0.0296428 -0.0301162 -0.0299688 -0.0298292 -0.0310303 -0.030434 -0.0305618 -0.031043 -0.0293793 -0.0306192 -0.0306438 -0.0314254 -0.0317111 -0.030947 -0.0313555 -0.0306366 -0.0304301 -0.0299548 -0.0309838 -0.0302383 -0.0304109 -0.0297047 -0.0308499 -0.0297188 -0.0309857 -0.0297688 -0.0308663 -0.0305729 -0.0303117 -0.0306103 -0.0308428 -0.0314734 -0.0308257 -0.02998 -0.0313094 -0.0308743
-5 -0.0363202 -0.0363073 -0.0362193 -0.0363104 -0.0365785 -0.03612 -0.0361879 -0.0362103 -0.0363591 -0.0362723 -0.0362327 -0.0353433 -0.0361187 -0.0362842 -0.0366019 -0.0367332 -0.0357047 -0.0359092 -0.0358481 -0.0356514 -0.0365534 -0.0360797 -0.0354718 -0.0364864 -0.0367718 -0.0366743 -0.036471 -0.0358279 -0.036127 -0.035604 -0.0363886 -0.0366486 -0.036544 -0.0369713 -0.0368463 -0.0361674 -0.0361808 -0.0361237 -0.0361026 -0.0361172 -0.0364017 -0.0361774 -0.0373354 -0.0358747 -0.0360665 -0.0365017 -0.0369078 -0.0368853 -0.0368764 -0.0366156 -0.0356969 -0.036713 -0.0361558 -0.035283 -0.0368114 -0.0361559 -0.0354598 -0.0366607 -0.0359659 -0.0360983 -0.0358424 -0.0359855 -0.0365123 -0.0362813 -0.036679 -0.0367517 -0.0355927 -0.03587 -0.0366727 -0.0368225 -0.0367488 -0.0355293 -0.0367941 -0.036211 -0.0368275 -0.0364584 -0.0365688 -0.0369072 -0.036599 -0.0359086 -0.0363388 -0.0367353 -0.0371476 -0.0365865 -0.0363975 -0.0365632 -0.0374085 -0.0358372 -0.0361131 -0.0369251 -0.0362292 -0.0357209 -0.0368228 -0.0365008 -0.0369624 -0.0363014 -0.0355823 -0.0362265 -0.0363722 -0.0359691 -0.0359226
-3 -0.0282768 -0.0280503 -0.0282549 -0.0286858 -0.0279779 -0.0280904 -0.0282316 -0.028235 -0.0278642 -0.028421 -0.028635 -0.0277079 -0.0274953 -0.0289034 -0.0277636 -0.0282878 -0.0288596 -0.027888 -0.0280445 -0.028047 -0.0287526 -0.0269419 -0.0285555 -0.0278503 -0.0279068 -0.0289456 -0.0281671 -0.0279651 -0.0286822 -0.0286809 -0.0287187 -0.0285158 -0.0284769 -0.0282291 -0.0275551 -0.0289389 -0.0284912 -0.0288361 -0.0279898 -0.0288171 -0.0284149 -0.0284503 -0.0286477 -0.0273704 -0.0277758 -0.0280356 -0.0289147 -0.027864 -0.0271048 -0.0283148 -0.0285011 -0.028753 -0.0292889 -0.027399 -0.028722 -0.0282081 -0.0280443 -0.0287765 -0.0276677 -0.0289718 -0.0285244 -0.0286978 -0.0285771 -0.0273932 -0.0282392 -0.0280294 -0.0286877 -0.0274706 -0.0283378 -0.0285169 -0.0281258 -0.0286118 -0.0279971 -0.0286039 -0.0272905 -0.0281227 -0.0278216 -0.0293219 -0.0279292 -0.0283442 -0.0280083 -0.0285039 -0.0280153 -0.0281707 -0.0277085 -0.0287205 -0.028397 -0.0286768 -0.0285169 -0.0289555 -0.029472 -0.0279399 -0.0281844 -0.0277614 -0.0281248 -0.0278665 -0.0284757 -0.029048 -0.0281943 -0.0285222 -0.028088
-1 -0.0247837 -0.0240838 -0.0248941 -0.024498 -0.024636 -0.0246456 -0.024348 -0.025221 -0.0254292 -0.0259624 -0.0241554 -0.0245498 -0.025544 -0.0248657 -0.0256092 -0.0246445 -0.0244758 -0.0239614 -0.0247581 -0.0247936 -0.0254162 -0.0245502 -0.024788 -0.0242479 -0.0248161 -0.0247885 -0.0252763 -0.0245776 -0.0251955 -0.0251814 -0.0244698 -0.0242051 -0.0246868 -0.0245964 -0.0245853 -0.0255477 -0.0251028 -0.0243013 -0.0248371 -0.0241947 -0.0247693 -0.0240614 -0.0253296 -0.024554 -0.025186 -0.0246184 -0.025668 -0.0244391 -0.0243234 -0.024638 -0.0248071 -0.0246666 -0.0242642 -0.0251114 -0.0250224 -0.024456 -0.0246627 -0.0247338 -0.0255402 -0.0250565 -0.0249575 -0.0246867 -0.0248264 -0.0252401 -0.0245044 -0.0245677 -0.0252718 -0.0237686 -0.0253481 -0.0248352 -0.024502 -0.0254661 -0.0242898 -0.0244742 -0.0246643 -0.0258758 -0.0249351 -0.0252308 -0.024572 -0.0256494 -0.0252423 -0.0246666 -0.0248377 -0.0255926 -0.0248892 -0.0246866 -0.0249948 -0.0244697 -0.0243779 -0.0248085 -0.023945 -0.0240207 -0.024073 -0.0255321 -0.0242898 -0.0242068 -0.0247404 -0.0246016 -0.0250079 -0.0251149 -0.0242583
1 -0.0260398 -0.0261059 -0.0262011 -0.0264377 -0.0257709 -0.026576 -0.0256856 -0.0262326 -0.0259383 -0.025398 -0.0257623 -0.0261318 -0.0266602 -0.0257631 -0.0258632 -0.0258771 -0.025359 -0.0257239 -0.0257088 -0.0268491 -0.0265916 -0.0261141 -0.0261241 -0.0256613 -0.0260936 -0.0256663 -0.026332 -0.0257633 -0.0253273 -0.0263557 -0.026865 -0.0266568 -0.0256957 -0.025733 -0.0258336 -0.0264529 -0.0262348 -0.0267169 -0.0258615 -0.0269647 -0.0264562 -0.0255225 -0.0265629 -0.025976 -0.0262668 -0.0255745 -0.0255776 -0.0263587 -0.0268656 -0.0261371 -0.0257153 -0.0256026 -0.0247356 -0.0263902 -0.0260625 -0.0267279 -0.0258712 -0.0260055 -0.0258631 -0.0251639 -0.0252031 -0.0257485 -0.0258398 -0.02674 -0.0262698 -0.0264724 -0.0254582 -0.0261967 -0.0261786 -0.0267798 -0.0257136 -0.0261526 -0.0258603 -0.0256804 -0.0261855 -0.0265024 -0.025511 -0.025368 -0.0271022 -0.0252465 -0.025464 -0.026455 -0.0261259 -0.0263959 -0.0257002 -0.026535 -0.0257379 -0.025413 -0.0264849 -0.0257858 -0.0265733 -0.0258778 -0.0261871 -0.0263993 -0.0257302 -0.0258911 -0.0260232 -0.0266269 -0.0258841 -0.0260683 -0.0258871
